Condition	Selection	region	mean_tail_length	median_tail_length
Red1DEL-FTP_RNAIP	IP	SPAC1002.01	7.19	7.19
Red1DEL-FTP_RNAIP	IP	SPAC1002.02	7.19	7.19
Red1DEL-FTP_RNAIP	IP	SPAC1002.03c	27.6533333333333	20.8
Red1DEL-FTP_RNAIP	IP	SPAC1002.04c	23.49	18.51
Red1DEL-FTP_RNAIP	IP	SPAC1002.05c	19.47	22.565
Red1DEL-FTP_RNAIP	IP	SPAC1002.07c	44.665	44.665
Red1DEL-FTP_RNAIP	IP	SPAC1002.09c	16.91	16.535
Red1DEL-FTP_RNAIP	IP	SPAC1002.10c	19.89	19.89
Red1DEL-FTP_RNAIP	IP	SPAC1002.11	27.73	27.73
Red1DEL-FTP_RNAIP	IP	SPAC1002.12c	35.06	35.06
Red1DEL-FTP_RNAIP	IP	SPAC1002.13c	26.535	26.535
Red1DEL-FTP_RNAIP	IP	SPAC1002.15c	24.56	24.18
Red1DEL-FTP_RNAIP	IP	SPAC1006.01	19.1528571428571	18.55
Red1DEL-FTP_RNAIP	IP	SPAC1006.03c	48.7875	36.495
Red1DEL-FTP_RNAIP	IP	SPAC1006.04c	15.58	15.58
Red1DEL-FTP_RNAIP	IP	SPAC1006.05c	31.585	31.585
Red1DEL-FTP_RNAIP	IP	SPAC1006.06	19.54	10.77
Red1DEL-FTP_RNAIP	IP	SPAC1006.07	29.6283333333333	26.045
Red1DEL-FTP_RNAIP	IP	SPAC1039.04	29.44	29.44
Red1DEL-FTP_RNAIP	IP	SPAC1039.05c	28.01	28.01
Red1DEL-FTP_RNAIP	IP	SPAC1039.06	12.1075	11.895
Red1DEL-FTP_RNAIP	IP	SPAC1039.08	47.08	47.08
Red1DEL-FTP_RNAIP	IP	SPAC1039.11c	51.25	51.25
Red1DEL-FTP_RNAIP	IP	SPAC105.02c	21.61	18.515
Red1DEL-FTP_RNAIP	IP	SPAC105.03c	29.19	29.19
Red1DEL-FTP_RNAIP	IP	SPAC1071.02	47.1133333333333	16.48
Red1DEL-FTP_RNAIP	IP	SPAC1071.03c	33.67	33.67
Red1DEL-FTP_RNAIP	IP	SPAC1071.05	19.34125	16.075
Red1DEL-FTP_RNAIP	IP	SPAC1071.06	24.06	24.06
Red1DEL-FTP_RNAIP	IP	SPAC1071.07c	25.0005555555556	24.145
Red1DEL-FTP_RNAIP	IP	SPAC1071.08	36.2158333333333	22.585
Red1DEL-FTP_RNAIP	IP	SPAC1071.10c	32.3375	28.63
Red1DEL-FTP_RNAIP	IP	SPAC1071.11	37.42	33.415
Red1DEL-FTP_RNAIP	IP	SPAC1071.12c	24.71	24.71
Red1DEL-FTP_RNAIP	IP	SPAC1071.13	63.2863888888889	57.795
Red1DEL-FTP_RNAIP	IP	SPAC1093.01	38.13	38.13
Red1DEL-FTP_RNAIP	IP	SPAC1093.02	22.415	22.88
Red1DEL-FTP_RNAIP	IP	SPAC1093.03	35.9983333333333	30.755
Red1DEL-FTP_RNAIP	IP	SPAC1093.04c	23.545	23.545
Red1DEL-FTP_RNAIP	IP	SPAC1093.06c	131.57	131.57
Red1DEL-FTP_RNAIP	IP	SPAC1093.07	33.085	33.085
Red1DEL-FTP_RNAIP	IP	SPAC10F6.01c	31.576	22.06
Red1DEL-FTP_RNAIP	IP	SPAC10F6.02c	18.735	14.96
Red1DEL-FTP_RNAIP	IP	SPAC10F6.03c	31.34	29.95
Red1DEL-FTP_RNAIP	IP	SPAC10F6.04	14.215	14.215
Red1DEL-FTP_RNAIP	IP	SPAC10F6.05c	26.7525	15.52
Red1DEL-FTP_RNAIP	IP	SPAC10F6.06	22.2912121212121	19.455
Red1DEL-FTP_RNAIP	IP	SPAC10F6.07c	20.18	20.18
Red1DEL-FTP_RNAIP	IP	SPAC10F6.08c	37.1	37.1
Red1DEL-FTP_RNAIP	IP	SPAC10F6.10	45.12	45.12
Red1DEL-FTP_RNAIP	IP	SPAC10F6.11c	59.95	59.95
Red1DEL-FTP_RNAIP	IP	SPAC10F6.13c	21.8421621621622	19.79
Red1DEL-FTP_RNAIP	IP	SPAC10F6.14c	26.92	26.92
Red1DEL-FTP_RNAIP	IP	SPAC10F6.16	53.43	47.18
Red1DEL-FTP_RNAIP	IP	SPAC10F6.17c	27.05	27.05
Red1DEL-FTP_RNAIP	IP	SPAC110.01	37.11	37.11
Red1DEL-FTP_RNAIP	IP	SPAC110.02	60.19	60.19
Red1DEL-FTP_RNAIP	IP	SPAC110.03	24.68	18.985
Red1DEL-FTP_RNAIP	IP	SPAC110.04c	23.6605405405405	17.52
Red1DEL-FTP_RNAIP	IP	SPAC110.06	50.1109090909091	44.7
Red1DEL-FTP_RNAIP	IP	SPAC1142.01	50.8785714285714	18.79
Red1DEL-FTP_RNAIP	IP	SPAC1142.02c	21.2663636363636	17.93
Red1DEL-FTP_RNAIP	IP	SPAC1142.03c	33.095	33.095
Red1DEL-FTP_RNAIP	IP	SPAC1142.04	42.35	42.08
Red1DEL-FTP_RNAIP	IP	SPAC1142.05	18.4914285714286	20.54
Red1DEL-FTP_RNAIP	IP	SPAC1142.06	26.866875	18.545
Red1DEL-FTP_RNAIP	IP	SPAC1142.07c	22.9225	22.705
Red1DEL-FTP_RNAIP	IP	SPAC1142.08	60.355	60.355
Red1DEL-FTP_RNAIP	IP	SPAC11D3.01c	16.28	16.28
Red1DEL-FTP_RNAIP	IP	SPAC11D3.02c	25.336	15.08
Red1DEL-FTP_RNAIP	IP	SPAC11D3.03c	32.648	29.09
Red1DEL-FTP_RNAIP	IP	SPAC11D3.04c	35.942	30.92
Red1DEL-FTP_RNAIP	IP	SPAC11D3.07c	77.88	77.88
Red1DEL-FTP_RNAIP	IP	SPAC11D3.08c	35.37	35.37
Red1DEL-FTP_RNAIP	IP	SPAC11D3.09	34.0433333333333	36.6
Red1DEL-FTP_RNAIP	IP	SPAC11D3.11c	8.97	8.97
Red1DEL-FTP_RNAIP	IP	SPAC11D3.13	21.6833333333333	17.07
Red1DEL-FTP_RNAIP	IP	SPAC11D3.16c	26.115	26.115
Red1DEL-FTP_RNAIP	IP	SPAC11D3.17	31.1933333333333	20.39
Red1DEL-FTP_RNAIP	IP	SPAC11D3.18c	69.8275	69.44
Red1DEL-FTP_RNAIP	IP	SPAC11D3.19	30.3075	31.495
Red1DEL-FTP_RNAIP	IP	SPAC11E3.01c	61.97	61.97
Red1DEL-FTP_RNAIP	IP	SPAC11E3.02c	18.544	14.07
Red1DEL-FTP_RNAIP	IP	SPAC11E3.03	66.08	66.08
Red1DEL-FTP_RNAIP	IP	SPAC11E3.04c	31.5264285714286	23.36
Red1DEL-FTP_RNAIP	IP	SPAC11E3.05	19.51	19.51
Red1DEL-FTP_RNAIP	IP	SPAC11E3.07	26.58375	25.79
Red1DEL-FTP_RNAIP	IP	SPAC11E3.09	26.9	26.9
Red1DEL-FTP_RNAIP	IP	SPAC11E3.10	24.1963636363636	21.48
Red1DEL-FTP_RNAIP	IP	SPAC11E3.11c	13.55	13.55
Red1DEL-FTP_RNAIP	IP	SPAC11E3.12	25.8066666666667	21.71
Red1DEL-FTP_RNAIP	IP	SPAC11E3.13c	10.71	10.71
Red1DEL-FTP_RNAIP	IP	SPAC11E3.14	26.055	26.055
Red1DEL-FTP_RNAIP	IP	SPAC11E3.15	35.8336170212766	23.36
Red1DEL-FTP_RNAIP	IP	SPAC11G7.02	37.86	37.86
Red1DEL-FTP_RNAIP	IP	SPAC11G7.03	11.3466666666667	7.78
Red1DEL-FTP_RNAIP	IP	SPAC11G7.04	23.9544262295082	21.24
Red1DEL-FTP_RNAIP	IP	SPAC11G7.05c	22.02	22.02
Red1DEL-FTP_RNAIP	IP	SPAC11H11.02c	53.3233333333333	33.21
Red1DEL-FTP_RNAIP	IP	SPAC11H11.03c	32.125	32.125
Red1DEL-FTP_RNAIP	IP	SPAC11H11.04	61.6	61.6
Red1DEL-FTP_RNAIP	IP	SPAC11H11.05c	58.6957142857143	27.48
Red1DEL-FTP_RNAIP	IP	SPAC11H11.06	21.32	15.7
Red1DEL-FTP_RNAIP	IP	SPAC1250.01	29.115	26.895
Red1DEL-FTP_RNAIP	IP	SPAC1250.02	37.38	37.38
Red1DEL-FTP_RNAIP	IP	SPAC1250.03	53.34	27.76
Red1DEL-FTP_RNAIP	IP	SPAC1250.04c	10.2	10.2
Red1DEL-FTP_RNAIP	IP	SPAC1250.05	33.6225581395349	29.58
Red1DEL-FTP_RNAIP	IP	SPAC1250.07	53.34	27.76
Red1DEL-FTP_RNAIP	IP	SPAC1296.01c	17.21	12.59
Red1DEL-FTP_RNAIP	IP	SPAC1296.02	26.76875	24.53
Red1DEL-FTP_RNAIP	IP	SPAC1296.03c	22.325	22.325
Red1DEL-FTP_RNAIP	IP	SPAC1296.04	40.03	40.03
Red1DEL-FTP_RNAIP	IP	SPAC1296.06	32.855	32.855
Red1DEL-FTP_RNAIP	IP	SPAC12B10.01c	22.7226666666667	18.11
Red1DEL-FTP_RNAIP	IP	SPAC12B10.02c	37.8466666666667	27.05
Red1DEL-FTP_RNAIP	IP	SPAC12B10.03	41.115	41.115
Red1DEL-FTP_RNAIP	IP	SPAC12B10.04	21.134	15.59
Red1DEL-FTP_RNAIP	IP	SPAC12B10.05	31.69	31.69
Red1DEL-FTP_RNAIP	IP	SPAC12B10.06c	21.205	21.205
Red1DEL-FTP_RNAIP	IP	SPAC12B10.08c	43.26	43.26
Red1DEL-FTP_RNAIP	IP	SPAC12B10.11	31.78	31.78
Red1DEL-FTP_RNAIP	IP	SPAC12B10.12c	26.21	20.64
Red1DEL-FTP_RNAIP	IP	SPAC12B10.13	23.7333333333333	26.72
Red1DEL-FTP_RNAIP	IP	SPAC12B10.14c	37.24	37.24
Red1DEL-FTP_RNAIP	IP	SPAC12B10.16c	26.705	26.705
Red1DEL-FTP_RNAIP	IP	SPAC12G12.01c	9.04	6.565
Red1DEL-FTP_RNAIP	IP	SPAC12G12.02	42.446	24.34
Red1DEL-FTP_RNAIP	IP	SPAC12G12.03	24.6833333333333	23.16
Red1DEL-FTP_RNAIP	IP	SPAC12G12.04	24.92	24.92
Red1DEL-FTP_RNAIP	IP	SPAC12G12.05c	13.565	13.565
Red1DEL-FTP_RNAIP	IP	SPAC12G12.08	27.21	27.21
Red1DEL-FTP_RNAIP	IP	SPAC12G12.09	52.64	52.64
Red1DEL-FTP_RNAIP	IP	SPAC12G12.11c	11.33	11.33
Red1DEL-FTP_RNAIP	IP	SPAC12G12.13c	32	44.46
Red1DEL-FTP_RNAIP	IP	SPAC12G12.14c	44.54	44.54
Red1DEL-FTP_RNAIP	IP	SPAC12G12.15	35.4525	32.84
Red1DEL-FTP_RNAIP	IP	SPAC12G12.16c	30.7	30.7
Red1DEL-FTP_RNAIP	IP	SPAC12G12.17	25.3475	26.5
Red1DEL-FTP_RNAIP	IP	SPAC1327.01c	33.1933333333333	30.99
Red1DEL-FTP_RNAIP	IP	SPAC139.01c	39.7566666666667	20.14
Red1DEL-FTP_RNAIP	IP	SPAC139.02c	19.268	19.82
Red1DEL-FTP_RNAIP	IP	SPAC139.03	19.13	19.96
Red1DEL-FTP_RNAIP	IP	SPAC139.04c	14.56	14.56
Red1DEL-FTP_RNAIP	IP	SPAC139.05	104.6	104.6
Red1DEL-FTP_RNAIP	IP	SPAC139.06	12.8933333333333	12.96
Red1DEL-FTP_RNAIP	IP	SPAC1399.02	14.03	14.03
Red1DEL-FTP_RNAIP	IP	SPAC1399.03	59.32	59.32
Red1DEL-FTP_RNAIP	IP	SPAC1399.05c	24.4	24.4
Red1DEL-FTP_RNAIP	IP	SPAC1399.06	45.04	45.04
Red1DEL-FTP_RNAIP	IP	SPAC13A11.01c	15.15	13.46
Red1DEL-FTP_RNAIP	IP	SPAC13A11.02c	41.63	32.71
Red1DEL-FTP_RNAIP	IP	SPAC13A11.03	32.7111111111111	20.52
Red1DEL-FTP_RNAIP	IP	SPAC13A11.05	33.22	33.22
Red1DEL-FTP_RNAIP	IP	SPAC13A11.06	29.4175	24.155
Red1DEL-FTP_RNAIP	IP	SPAC13C5.01c	32.16	32.16
Red1DEL-FTP_RNAIP	IP	SPAC13C5.03	26.04	26.45
Red1DEL-FTP_RNAIP	IP	SPAC13C5.04	35.275	35.275
Red1DEL-FTP_RNAIP	IP	SPAC13C5.05c	39.2644444444444	23.36
Red1DEL-FTP_RNAIP	IP	SPAC13C5.06c	35.345	35.345
Red1DEL-FTP_RNAIP	IP	SPAC13C5.07	46.4306712962963	41.555
Red1DEL-FTP_RNAIP	IP	SPAC13D1.01c	25.66875	21.51
Red1DEL-FTP_RNAIP	IP	SPAC13D6.01	33.88	33.88
Red1DEL-FTP_RNAIP	IP	SPAC13D6.02c	15.362	11.13
Red1DEL-FTP_RNAIP	IP	SPAC13D6.03c	14.55	14.55
Red1DEL-FTP_RNAIP	IP	SPAC13D6.04c	43.03	26.765
Red1DEL-FTP_RNAIP	IP	SPAC13F5.01c	14.825	14.825
Red1DEL-FTP_RNAIP	IP	SPAC13F5.03c	37.3	37.3
Red1DEL-FTP_RNAIP	IP	SPAC13F5.04c	52.961	48.985
Red1DEL-FTP_RNAIP	IP	SPAC13F5.05	42.29	42.29
Red1DEL-FTP_RNAIP	IP	SPAC13F5.06c	19.755	18.255
Red1DEL-FTP_RNAIP	IP	SPAC13G6.01c	36.76	28.975
Red1DEL-FTP_RNAIP	IP	SPAC13G6.02c	21.7885714285714	19.94
Red1DEL-FTP_RNAIP	IP	SPAC13G6.03	43.1216666666667	35.66
Red1DEL-FTP_RNAIP	IP	SPAC13G6.04	23.2810526315789	20.63
Red1DEL-FTP_RNAIP	IP	SPAC13G6.05c	28.61	28.61
Red1DEL-FTP_RNAIP	IP	SPAC13G6.06c	38.6466666666667	39.755
Red1DEL-FTP_RNAIP	IP	SPAC13G6.07c	20.95675	19.17
Red1DEL-FTP_RNAIP	IP	SPAC13G6.08	42.35	42.35
Red1DEL-FTP_RNAIP	IP	SPAC13G6.09	22.2666666666667	19.3
Red1DEL-FTP_RNAIP	IP	SPAC13G6.10c	17.36	17.36
Red1DEL-FTP_RNAIP	IP	SPAC13G6.11c	21.8814285714286	19.545
Red1DEL-FTP_RNAIP	IP	SPAC13G6.12c	26.935	26.935
Red1DEL-FTP_RNAIP	IP	SPAC13G6.14	40.18	40.18
Red1DEL-FTP_RNAIP	IP	SPAC13G7.01c	49.5454545454545	47.95
Red1DEL-FTP_RNAIP	IP	SPAC13G7.02c	18.72	18.68
Red1DEL-FTP_RNAIP	IP	SPAC13G7.03	23.54	23.54
Red1DEL-FTP_RNAIP	IP	SPAC13G7.04c	31.7066666666667	30.75
Red1DEL-FTP_RNAIP	IP	SPAC13G7.05	30.68	30.68
Red1DEL-FTP_RNAIP	IP	SPAC13G7.06	61.985	61.985
Red1DEL-FTP_RNAIP	IP	SPAC13G7.08c	14.06	14.06
Red1DEL-FTP_RNAIP	IP	SPAC13G7.09c	10.46	10.46
Red1DEL-FTP_RNAIP	IP	SPAC13G7.10	31.71	31.71
Red1DEL-FTP_RNAIP	IP	SPAC13G7.11	28.2333333333333	29.01
Red1DEL-FTP_RNAIP	IP	SPAC13G7.12c	46.0227272727273	33.06
Red1DEL-FTP_RNAIP	IP	SPAC140.01	41.9916666666667	26.795
Red1DEL-FTP_RNAIP	IP	SPAC140.02	29.5758823529412	26.87
Red1DEL-FTP_RNAIP	IP	SPAC140.03	21	21
Red1DEL-FTP_RNAIP	IP	SPAC140.04	31.0025	31.34
Red1DEL-FTP_RNAIP	IP	SPAC1420.01c	23.1625	21.015
Red1DEL-FTP_RNAIP	IP	SPAC1420.02c	16.8311111111111	15.06
Red1DEL-FTP_RNAIP	IP	SPAC1420.03	25.6592592592593	22.895
Red1DEL-FTP_RNAIP	IP	SPAC1420.04c	64.19	64.19
Red1DEL-FTP_RNAIP	IP	SPAC144.01	34.92	26.96
Red1DEL-FTP_RNAIP	IP	SPAC144.02	48.75	48.75
Red1DEL-FTP_RNAIP	IP	SPAC144.03	22.9451724137931	22.46
Red1DEL-FTP_RNAIP	IP	SPAC144.04c	20.58625	18.21
Red1DEL-FTP_RNAIP	IP	SPAC144.05	21.71	21.71
Red1DEL-FTP_RNAIP	IP	SPAC144.06	28.4833333333333	29.6
Red1DEL-FTP_RNAIP	IP	SPAC144.08	18.695	15.225
Red1DEL-FTP_RNAIP	IP	SPAC144.09c	52.09	37.885
Red1DEL-FTP_RNAIP	IP	SPAC144.11	27.4025	19.79
Red1DEL-FTP_RNAIP	IP	SPAC144.12	32.87	25.185
Red1DEL-FTP_RNAIP	IP	SPAC144.13c	41.9542857142857	41.03
Red1DEL-FTP_RNAIP	IP	SPAC144.14	30.6825	20.55
Red1DEL-FTP_RNAIP	IP	SPAC144.16	24.0725	18.865
Red1DEL-FTP_RNAIP	IP	SPAC144.17c	23.045	23.045
Red1DEL-FTP_RNAIP	IP	SPAC144.18	30.0033333333333	27.385
Red1DEL-FTP_RNAIP	IP	SPAC1486.01	22.67	24.85
Red1DEL-FTP_RNAIP	IP	SPAC1486.03c	18.6066666666667	14.92
Red1DEL-FTP_RNAIP	IP	SPAC1486.04c	16.05	13.07
Red1DEL-FTP_RNAIP	IP	SPAC1486.05	32.415	28.65
Red1DEL-FTP_RNAIP	IP	SPAC1486.06	24.515	24.515
Red1DEL-FTP_RNAIP	IP	SPAC1486.07c	38.79	38.79
Red1DEL-FTP_RNAIP	IP	SPAC1486.08	30.1325	30.34
Red1DEL-FTP_RNAIP	IP	SPAC1486.10	39.8633333333333	24.07
Red1DEL-FTP_RNAIP	IP	SPAC1486.11	17.88	17.88
Red1DEL-FTP_RNAIP	IP	SPAC14C4.01c	31.746	35.24
Red1DEL-FTP_RNAIP	IP	SPAC14C4.02c	10.76	10.76
Red1DEL-FTP_RNAIP	IP	SPAC14C4.03	31.47	31.47
Red1DEL-FTP_RNAIP	IP	SPAC14C4.04	37.5066666666667	39.46
Red1DEL-FTP_RNAIP	IP	SPAC14C4.05c	37.94	37.94
Red1DEL-FTP_RNAIP	IP	SPAC14C4.06c	22.0633333333333	19.08
Red1DEL-FTP_RNAIP	IP	SPAC14C4.07	14.83	14.83
Red1DEL-FTP_RNAIP	IP	SPAC14C4.10c	15.78	15.78
Red1DEL-FTP_RNAIP	IP	SPAC14C4.11	37.6620408163265	36.05
Red1DEL-FTP_RNAIP	IP	SPAC14C4.13	40.99	40.99
Red1DEL-FTP_RNAIP	IP	SPAC14C4.14	22.3228571428571	20.66
Red1DEL-FTP_RNAIP	IP	SPAC14C4.15c	26.87	26.87
Red1DEL-FTP_RNAIP	IP	SPAC14C4.16	10.75	10.75
Red1DEL-FTP_RNAIP	IP	SPAC1527.01	33.95	33.95
Red1DEL-FTP_RNAIP	IP	SPAC1527.02	35.5783333333333	38.635
Red1DEL-FTP_RNAIP	IP	SPAC1527.03	28.19	28.19
Red1DEL-FTP_RNAIP	IP	SPAC1556.01c	33.52	27.87
Red1DEL-FTP_RNAIP	IP	SPAC1556.02c	25.1409090909091	15.94
Red1DEL-FTP_RNAIP	IP	SPAC1556.03	21.66	18.62
Red1DEL-FTP_RNAIP	IP	SPAC1556.04c	35.74	27.7
Red1DEL-FTP_RNAIP	IP	SPAC1556.05c	29.6085714285714	28.97
Red1DEL-FTP_RNAIP	IP	SPAC1556.07	22.6252941176471	21.54
Red1DEL-FTP_RNAIP	IP	SPAC1556.08c	41.815	28.245
Red1DEL-FTP_RNAIP	IP	SPAC1565.01	24.87	24.87
Red1DEL-FTP_RNAIP	IP	SPAC1565.02c	14.715	14.715
Red1DEL-FTP_RNAIP	IP	SPAC1565.03	79.655	58.92
Red1DEL-FTP_RNAIP	IP	SPAC1565.04c	23.74	18.74
Red1DEL-FTP_RNAIP	IP	SPAC1565.05	77.2833333333333	35.97
Red1DEL-FTP_RNAIP	IP	SPAC1565.06c	36.685	29.735
Red1DEL-FTP_RNAIP	IP	SPAC1565.07c	21.6633333333333	26.22
Red1DEL-FTP_RNAIP	IP	SPAC1565.08	26.8431428571429	19.66
Red1DEL-FTP_RNAIP	IP	SPAC15A10.01	86.28	86.28
Red1DEL-FTP_RNAIP	IP	SPAC15A10.02	81.33	81.33
Red1DEL-FTP_RNAIP	IP	SPAC15A10.03c	9.42	9.42
Red1DEL-FTP_RNAIP	IP	SPAC15A10.04c	31.74	23.07
Red1DEL-FTP_RNAIP	IP	SPAC15A10.05c	31.275	34.08
Red1DEL-FTP_RNAIP	IP	SPAC15A10.06	26.45	26.45
Red1DEL-FTP_RNAIP	IP	SPAC15A10.07	30.5466666666667	33.59
Red1DEL-FTP_RNAIP	IP	SPAC15A10.08	104.913333333333	47.19
Red1DEL-FTP_RNAIP	IP	SPAC15A10.09c	35.53	35.53
Red1DEL-FTP_RNAIP	IP	SPAC15A10.10	34.9775	29.575
Red1DEL-FTP_RNAIP	IP	SPAC15A10.11	19.19	19.19
Red1DEL-FTP_RNAIP	IP	SPAC15A10.12c	28.7016666666667	27.07
Red1DEL-FTP_RNAIP	IP	SPAC15A10.13	11.895	11.895
Red1DEL-FTP_RNAIP	IP	SPAC15A10.16	13.97	13.97
Red1DEL-FTP_RNAIP	IP	SPAC15E1.02c	25.4363636363636	25.98
Red1DEL-FTP_RNAIP	IP	SPAC15E1.03	24.6705913978495	21.87
Red1DEL-FTP_RNAIP	IP	SPAC15E1.04	27.67	23.72
Red1DEL-FTP_RNAIP	IP	SPAC15E1.05c	19.56	19.56
Red1DEL-FTP_RNAIP	IP	SPAC15E1.06	21.345	17.31
Red1DEL-FTP_RNAIP	IP	SPAC15E1.07c	41.44	41.44
Red1DEL-FTP_RNAIP	IP	SPAC15E1.08	20.5033333333333	21.1
Red1DEL-FTP_RNAIP	IP	SPAC15E1.09	52.204	48.55
Red1DEL-FTP_RNAIP	IP	SPAC15E1.10	39.59	38.9
Red1DEL-FTP_RNAIP	IP	SPAC15F9.02	29.498	27.97
Red1DEL-FTP_RNAIP	IP	SPAC15F9.03c	22.707619047619	20.43
Red1DEL-FTP_RNAIP	IP	SPAC16.01	11.64	11.64
Red1DEL-FTP_RNAIP	IP	SPAC16.02c	28.4108333333333	26.305
Red1DEL-FTP_RNAIP	IP	SPAC16.04	97.22	97.22
Red1DEL-FTP_RNAIP	IP	SPAC16.05c	30.842	40.79
Red1DEL-FTP_RNAIP	IP	SPAC1610.02c	20.72	20.99
Red1DEL-FTP_RNAIP	IP	SPAC1610.03c	19.2	17.81
Red1DEL-FTP_RNAIP	IP	SPAC1635.01	16.3661538461538	11.71
Red1DEL-FTP_RNAIP	IP	SPAC1639.01c	25.17	20.33
Red1DEL-FTP_RNAIP	IP	SPAC1639.02c	38.30125	38.205
Red1DEL-FTP_RNAIP	IP	SPAC167.02	29.175	29.175
Red1DEL-FTP_RNAIP	IP	SPAC167.03c	88.6025	85.99
Red1DEL-FTP_RNAIP	IP	SPAC167.04	27.63	21.44
Red1DEL-FTP_RNAIP	IP	SPAC167.05	19.5466666666667	15.61
Red1DEL-FTP_RNAIP	IP	SPAC167.06c	21.04	21.04
Red1DEL-FTP_RNAIP	IP	SPAC167.07c	39.4566666666667	34.45
Red1DEL-FTP_RNAIP	IP	SPAC167.08	42.082962962963	31.2
Red1DEL-FTP_RNAIP	IP	SPAC1687.01	28.64	28.64
Red1DEL-FTP_RNAIP	IP	SPAC1687.03c	22.9	22.605
Red1DEL-FTP_RNAIP	IP	SPAC1687.05	37.62	37.62
Red1DEL-FTP_RNAIP	IP	SPAC1687.06c	29.7434482758621	25.85
Red1DEL-FTP_RNAIP	IP	SPAC1687.07	29.96	29.96
Red1DEL-FTP_RNAIP	IP	SPAC1687.08	29.96	29.96
Red1DEL-FTP_RNAIP	IP	SPAC1687.09	11.81	11.81
Red1DEL-FTP_RNAIP	IP	SPAC1687.10	11.81	11.81
Red1DEL-FTP_RNAIP	IP	SPAC1687.11	54.875	54.875
Red1DEL-FTP_RNAIP	IP	SPAC1687.12c	24.265	24.265
Red1DEL-FTP_RNAIP	IP	SPAC1687.13c	23.33	23.33
Red1DEL-FTP_RNAIP	IP	SPAC1687.14c	25.846	28.26
Red1DEL-FTP_RNAIP	IP	SPAC1687.15	27.85	27.85
Red1DEL-FTP_RNAIP	IP	SPAC1687.16c	18.5	15.835
Red1DEL-FTP_RNAIP	IP	SPAC1687.17c	23.86	23.86
Red1DEL-FTP_RNAIP	IP	SPAC1687.18c	19.675	19.675
Red1DEL-FTP_RNAIP	IP	SPAC1687.19c	23.2825	25.445
Red1DEL-FTP_RNAIP	IP	SPAC1687.20c	29.58	29.58
Red1DEL-FTP_RNAIP	IP	SPAC1687.21	19.3858333333333	20.465
Red1DEL-FTP_RNAIP	IP	SPAC1687.22c	28.83	20.79
Red1DEL-FTP_RNAIP	IP	SPAC16A10.02	46.6725	19.39
Red1DEL-FTP_RNAIP	IP	SPAC16A10.03c	26.44375	26.505
Red1DEL-FTP_RNAIP	IP	SPAC16A10.04	45.0933333333333	34.32
Red1DEL-FTP_RNAIP	IP	SPAC16A10.05c	30.0216666666667	29.79
Red1DEL-FTP_RNAIP	IP	SPAC16A10.06c	41.856	16.77
Red1DEL-FTP_RNAIP	IP	SPAC16A10.07c	27.2733333333333	24.1
Red1DEL-FTP_RNAIP	IP	SPAC16A10.08c	26.15	19.75
Red1DEL-FTP_RNAIP	IP	SPAC16C9.01c	31.1766666666667	41.36
Red1DEL-FTP_RNAIP	IP	SPAC16C9.02c	20.734	16.23
Red1DEL-FTP_RNAIP	IP	SPAC16C9.03	48.57	48.57
Red1DEL-FTP_RNAIP	IP	SPAC16C9.04c	7.02	7.02
Red1DEL-FTP_RNAIP	IP	SPAC16C9.05	15.57	15.57
Red1DEL-FTP_RNAIP	IP	SPAC16C9.06c	36.9966666666667	33.56
Red1DEL-FTP_RNAIP	IP	SPAC16C9.07	23.63	23.63
Red1DEL-FTP_RNAIP	IP	SPAC16E8.01	22.0525	21.7
Red1DEL-FTP_RNAIP	IP	SPAC16E8.03	23.945	23.945
Red1DEL-FTP_RNAIP	IP	SPAC16E8.04c	43.4675	34.44
Red1DEL-FTP_RNAIP	IP	SPAC16E8.06c	39.7325	30.86
Red1DEL-FTP_RNAIP	IP	SPAC16E8.07c	29.19	19.97
Red1DEL-FTP_RNAIP	IP	SPAC16E8.09	6.32	6.32
Red1DEL-FTP_RNAIP	IP	SPAC16E8.10c	20.99	19.08
Red1DEL-FTP_RNAIP	IP	SPAC16E8.11c	22.16	22.16
Red1DEL-FTP_RNAIP	IP	SPAC16E8.13	20.662	24.51
Red1DEL-FTP_RNAIP	IP	SPAC16E8.14c	11.51	11.51
Red1DEL-FTP_RNAIP	IP	SPAC16E8.15	33.258	28.58
Red1DEL-FTP_RNAIP	IP	SPAC16E8.16	38.2881891891892	35.285
Red1DEL-FTP_RNAIP	IP	SPAC16E8.17c	26.4	26.4
Red1DEL-FTP_RNAIP	IP	SPAC1705.02	27.817	23.75
Red1DEL-FTP_RNAIP	IP	SPAC1705.03c	25.11	23.28
Red1DEL-FTP_RNAIP	IP	SPAC1751.01c	20.63	20.63
Red1DEL-FTP_RNAIP	IP	SPAC1751.02c	36.262	31.02
Red1DEL-FTP_RNAIP	IP	SPAC1751.03	32.7264285714286	30.015
Red1DEL-FTP_RNAIP	IP	SPAC1751.04	35.01	26.97
Red1DEL-FTP_RNAIP	IP	SPAC1782.02c	32.19	36.76
Red1DEL-FTP_RNAIP	IP	SPAC1782.03	14.5633333333333	15.71
Red1DEL-FTP_RNAIP	IP	SPAC1782.04	12.48	12.48
Red1DEL-FTP_RNAIP	IP	SPAC1782.05	32.625	32.625
Red1DEL-FTP_RNAIP	IP	SPAC1782.06c	45.72	45.72
Red1DEL-FTP_RNAIP	IP	SPAC1782.07	21.2825	19.12
